benchamrk, data-size, run, duration
sift, cif, 27, 135165232
sift, cif, 28, 135119221
sift, cif, 29, 135231499
sift, cif, 30, 135405158
sift, qcif, 1, 31903917
sift, qcif, 2, 31904227
sift, qcif, 3, 31867546
sift, qcif, 4, 31807517
sift, qcif, 5, 31876679
sift, qcif, 6, 31869488
sift, qcif, 7, 31854143
sift, qcif, 8, 31857563
sift, qcif, 9, 31882336
sift, qcif, 10, 31764032
sift, qcif, 11, 31760225
sift, qcif, 12, 31736589
sift, qcif, 13, 31779061
sift, qcif, 14, 31819546
sift, qcif, 15, 31860050
sift, qcif, 16, 31839583
sift, qcif, 17, 31884521
sift, qcif, 18, 31915776
sift, qcif, 19, 31821288
sift, qcif, 20, 31836532
sift, qcif, 21, 31793097
sift, qcif, 22, 31805347
sift, qcif, 23, 31777104
sift, qcif, 24, 31762844
sift, qcif, 25, 31721292
sift, qcif, 26, 31796931
sift, qcif, 27, 31749689
sift, qcif, 28, 31758595
sift, qcif, 29, 31787581
sift, qcif, 30, 31880949
sift, sim, 1, 1402649
sift, sim, 2, 1405547
sift, sim, 3, 1406804
sift, sim, 4, 1405080
sift, sim, 5, 1402581
sift, sim, 6, 1405627
sift, sim, 7, 1405724
sift, sim, 8, 1408631
sift, sim, 9, 1401881
sift, sim, 10, 1406997
sift, sim, 11, 1405558
sift, sim, 12, 1405715
sift, sim, 13, 1403104
sift, sim, 14, 1406794
sift, sim, 15, 1401317
sift, sim, 16, 1405521
sift, sim, 17, 1404335
sift, sim, 18, 1401978
sift, sim, 19, 1409899
sift, sim, 20, 1404505
sift, sim, 21, 1408640
sift, sim, 22, 1401947
sift, sim, 23, 1408489
sift, sim, 24, 1404144
sift, sim, 25, 1404732
sift, sim, 26, 1406070
sift, sim, 27, 1404279
sift, sim, 28, 1406972
sift, sim, 29, 1406241
sift, sim, 30, 1402164
sift, sim_fast, 1, 276321
sift, sim_fast, 2, 275406
sift, sim_fast, 3, 279212
sift, sim_fast, 4, 274979
sift, sim_fast, 5, 278376
sift, sim_fast, 6, 275774
sift, sim_fast, 7, 277696
sift, sim_fast, 8, 275775
sift, sim_fast, 9, 281400
sift, sim_fast, 10, 279880
sift, sim_fast, 11, 277025
sift, sim_fast, 12, 277483
sift, sim_fast, 13, 278493
sift, sim_fast, 14, 277616
sift, sim_fast, 15, 276346
sift, sim_fast, 16, 281837
sift, sim_fast, 17, 275777
sift, sim_fast, 18, 278305
sift, sim_fast, 19, 278350
sift, sim_fast, 20, 279813
sift, sim_fast, 21, 279441
sift, sim_fast, 22, 275263
sift, sim_fast, 23, 279295
sift, sim_fast, 24, 277666
sift, sim_fast, 25, 278111
sift, sim_fast, 26, 278480
sift, sim_fast, 27, 275126
sift, sim_fast, 28, 281763
sift, sim_fast, 29, 279698
sift, sim_fast, 30, 279387
sift, sqcif, 1, 14019796
sift, sqcif, 2, 14049561
sift, sqcif, 3, 14090924
sift, sqcif, 4, 14050313
sift, sqcif, 5, 14031322
sift, sqcif, 6, 14050619
sift, sqcif, 7, 14062667
sift, sqcif, 8, 14038774
sift, sqcif, 9, 14069473
sift, sqcif, 10, 14052393
sift, sqcif, 11, 14059228
sift, sqcif, 12, 14067143
sift, sqcif, 13, 14034939
sift, sqcif, 14, 14043546
sift, sqcif, 15, 14039418
sift, sqcif, 16, 14019826
sift, sqcif, 17, 14051932
sift, sqcif, 18, 14038272
sift, sqcif, 19, 14040580
sift, sqcif, 20, 14010711
sift, sqcif, 21, 14064608
sift, sqcif, 22, 14036745
sift, sqcif, 23, 14052469
sift, sqcif, 24, 14089571
sift, sqcif, 25, 14017273
sift, sqcif, 26, 14022810
sift, sqcif, 27, 14009273
sift, sqcif, 28, 14031217
sift, sqcif, 29, 14038225
sift, sqcif, 30, 14015329
sift, vga, 1, 400322492
sift, vga, 2, 400338488
sift, vga, 3, 400395295
sift, vga, 4, 400291557
sift, vga, 5, 400352606
sift, vga, 6, 400339838
sift, vga, 7, 400346178
sift, vga, 8, 400455223
sift, vga, 9, 400660926
sift, vga, 10, 400568281
sift, vga, 11, 400403837
sift, vga, 12, 400335979
sift, vga, 13, 400365376
sift, vga, 14, 400697543
sift, vga, 15, 400439593
sift, vga, 16, 400557147
sift, vga, 17, 400541402
sift, vga, 18, 400441309
sift, vga, 19, 400669014
sift, vga, 20, 400316721
sift, vga, 21, 400461160
sift, vga, 22, 400369243
sift, vga, 23, 401146682
sift, vga, 24, 400430818
sift, vga, 25, 400330990
sift, vga, 26, 400354629
sift, vga, 27, 400329904
sift, vga, 28, 400490706
sift, vga, 29, 400401317
sift, vga, 30, 400679682
stitch, cif, 1, 68529018
stitch, cif, 2, 68446740
stitch, cif, 3, 68513949
stitch, cif, 4, 68343832
stitch, cif, 5, 68497014
stitch, cif, 6, 68544953
stitch, cif, 7, 68544466
stitch, cif, 8, 68551341
stitch, cif, 9, 68547673
stitch, cif, 10, 68514429
stitch, cif, 11, 68483794
stitch, cif, 12, 68526794
stitch, cif, 13, 68325869
stitch, cif, 14, 68584067
stitch, cif, 15, 68513728
stitch, cif, 16, 68525917
stitch, cif, 17, 68369813
stitch, cif, 18, 68479683
stitch, cif, 19, 68377412
stitch, cif, 20, 68520533
stitch, cif, 21, 68563468
stitch, cif, 22, 68542730
stitch, cif, 23, 68471180
stitch, cif, 24, 68517726
stitch, cif, 25, 68429254
stitch, cif, 26, 68538895
stitch, cif, 27, 68448460
stitch, cif, 28, 68450709
stitch, cif, 29, 68500580
stitch, cif, 30, 68536656
stitch, qcif, 1, 15259647
stitch, qcif, 2, 15245136
stitch, qcif, 3, 15282920
stitch, qcif, 4, 15218664
stitch, qcif, 5, 15340349
stitch, qcif, 6, 15246923
stitch, qcif, 7, 15193517
stitch, qcif, 8, 15213033
stitch, qcif, 9, 15223064
stitch, qcif, 10, 15294445
stitch, qcif, 11, 15202016
stitch, qcif, 12, 15338405
stitch, qcif, 13, 15227855
stitch, qcif, 14, 15232147
stitch, qcif, 15, 15248372
stitch, qcif, 16, 15276673
stitch, qcif, 17, 15312278
stitch, qcif, 18, 15215143
stitch, qcif, 19, 15228677
stitch, qcif, 20, 15217950
stitch, qcif, 21, 15224332
stitch, qcif, 22, 15201858
stitch, qcif, 23, 15212413
stitch, qcif, 24, 15237779
stitch, qcif, 25, 15203268
stitch, qcif, 26, 15222588
stitch, qcif, 27, 15215101
stitch, qcif, 28, 15214366
stitch, qcif, 29, 15211602
stitch, qcif, 30, 15223791
stitch, sim, 1, 55689
stitch, sim, 2, 59191
stitch, sim, 3, 57899
stitch, sim, 4, 58443
stitch, sim, 5, 59354
stitch, sim, 6, 58382
stitch, sim, 7, 55822
stitch, sim, 8, 55862
stitch, sim, 9, 55618
stitch, sim, 10, 55708
stitch, sim, 11, 55747
stitch, sim, 12, 55977
stitch, sim, 13, 55689
stitch, sim, 14, 55895
stitch, sim, 15, 55879
stitch, sim, 16, 55616
stitch, sim, 17, 55892
