benchamrk, data-size, run, duration
stitch, sim, 4, 56014
stitch, sim, 5, 55734
stitch, sim, 6, 55698
stitch, sim, 7, 55721
stitch, sim, 8, 55906
stitch, sim, 9, 55698
stitch, sim, 10, 59223
stitch, sim, 11, 55894
stitch, sim, 12, 55923
stitch, sim, 13, 55802
stitch, sim, 14, 55938
stitch, sim, 15, 56059
stitch, sim, 16, 55958
stitch, sim, 17, 55851
stitch, sim, 18, 55986
stitch, sim, 19, 55846
stitch, sim, 20, 60883
stitch, sim, 21, 55835
stitch, sim, 22, 55895
stitch, sim, 23, 55970
stitch, sim, 24, 55937
stitch, sim, 25, 55668
stitch, sim, 26, 55961
stitch, sim, 27, 55950
stitch, sim, 28, 59928
stitch, sim, 29, 55908
stitch, sim, 30, 55980
stitch, sim_fast, 1, 32297
stitch, sim_fast, 2, 32337
stitch, sim_fast, 3, 32208
stitch, sim_fast, 4, 32337
stitch, sim_fast, 5, 32279
stitch, sim_fast, 6, 32285
stitch, sim_fast, 7, 32568
stitch, sim_fast, 8, 32395
stitch, sim_fast, 9, 32220
stitch, sim_fast, 10, 32205
stitch, sim_fast, 11, 37899
stitch, sim_fast, 12, 32265
stitch, sim_fast, 13, 32419
stitch, sim_fast, 14, 32183
stitch, sim_fast, 15, 37471
stitch, sim_fast, 16, 32364
stitch, sim_fast, 17, 32206
stitch, sim_fast, 18, 32170
stitch, sim_fast, 19, 32237
stitch, sim_fast, 20, 32307
stitch, sim_fast, 21, 32386
stitch, sim_fast, 22, 32241
stitch, sim_fast, 23, 32324
stitch, sim_fast, 24, 32143
stitch, sim_fast, 25, 32482
stitch, sim_fast, 26, 32307
stitch, sim_fast, 27, 32316
stitch, sim_fast, 28, 32249
stitch, sim_fast, 29, 32237
stitch, sim_fast, 30, 32535
stitch, sqcif, 1, 5359894
stitch, sqcif, 2, 5366174
stitch, sqcif, 3, 5366428
stitch, sqcif, 4, 5354454
stitch, sqcif, 5, 5354895
stitch, sqcif, 6, 5357502
stitch, sqcif, 7, 5362496
stitch, sqcif, 8, 5354974
stitch, sqcif, 9, 5362959
stitch, sqcif, 10, 5362712
stitch, sqcif, 11, 5376380
stitch, sqcif, 12, 5371288
stitch, sqcif, 13, 5348195
stitch, sqcif, 14, 5353751
stitch, sqcif, 15, 5357733
stitch, sqcif, 16, 5359041
stitch, sqcif, 17, 5366762
stitch, sqcif, 18, 5360600
stitch, sqcif, 19, 5359964
stitch, sqcif, 20, 5366415
stitch, sqcif, 21, 5358876
stitch, sqcif, 22, 5364445
stitch, sqcif, 23, 5358994
