benchamrk, data-size, run, duration
mser, sim_fast, 8, 258794
mser, sim_fast, 9, 323794
mser, sim_fast, 10, 314752
mser, sim_fast, 11, 326094
mser, sim_fast, 12, 345946
mser, sim_fast, 13, 224176
mser, sim_fast, 14, 278002
mser, sim_fast, 15, 297034
mser, sim_fast, 16, 308486
mser, sim_fast, 17, 339860
mser, sim_fast, 18, 264173
mser, sim_fast, 19, 312282
mser, sim_fast, 20, 222090
mser, sim_fast, 21, 306057
mser, sim_fast, 22, 375288
mser, sim_fast, 23, 255720
mser, sim_fast, 24, 318019
mser, sim_fast, 25, 235929
mser, sim_fast, 26, 304990
mser, sim_fast, 27, 303766
mser, sim_fast, 28, 299389
mser, sim_fast, 29, 322891
mser, sim_fast, 30, 326917
mser, sqcif, 1, 918483
mser, sqcif, 2, 908165
mser, sqcif, 3, 903414
mser, sqcif, 4, 953395
mser, sqcif, 5, 881427
mser, sqcif, 6, 919440
mser, sqcif, 7, 862777
mser, sqcif, 8, 865368
mser, sqcif, 9, 802179
mser, sqcif, 10, 900199
mser, sqcif, 11, 873134
mser, sqcif, 12, 840913
mser, sqcif, 13, 916474
mser, sqcif, 14, 889749
mser, sqcif, 15, 1007888
mser, sqcif, 16, 1011827
mser, sqcif, 17, 836839
mser, sqcif, 18, 870082
mser, sqcif, 19, 823246
mser, sqcif, 20, 866963
mser, sqcif, 21, 864867
mser, sqcif, 22, 884399
mser, sqcif, 23, 901449
mser, sqcif, 24, 926263
mser, sqcif, 25, 922404
mser, sqcif, 26, 908739
mser, sqcif, 27, 902363
mser, sqcif, 28, 860546
mser, sqcif, 29, 834741
mser, sqcif, 30, 850210
mser, vga, 1, 174952263
mser, vga, 2, 180509627
mser, vga, 3, 176398507
mser, vga, 4, 175229058
mser, vga, 5, 180456937
mser, vga, 6, 180998883
mser, vga, 7, 175228864
mser, vga, 8, 175937227
mser, vga, 9, 175841400
mser, vga, 10, 180632421
mser, vga, 11, 180889558
mser, vga, 12, 180772145
mser, vga, 13, 175743200
mser, vga, 14, 175125339
mser, vga, 15, 180514845
mser, vga, 16, 175992332
mser, vga, 17, 180556035
mser, vga, 18, 174920701
mser, vga, 19, 180356301
mser, vga, 20, 180893788
mser, vga, 21, 180853528
mser, vga, 22, 180860029
mser, vga, 23, 181138353
mser, vga, 24, 182156367
mser, vga, 25, 180650945
mser, vga, 26, 176759973
mser, vga, 27, 175885038
mser, vga, 28, 175332349
mser, vga, 29, 175203532
mser, vga, 30, 175391502
sift, cif, 1, 199745961
sift, cif, 2, 200615465
sift, cif, 3, 200296497
sift, cif, 4, 200345778
sift, cif, 5, 201181873
sift, cif, 6, 205540011
sift, cif, 7, 200541102
sift, cif, 8, 203194763
sift, cif, 9, 200218949
sift, cif, 10, 200390934
sift, cif, 11, 201560309
sift, cif, 12, 200950209
sift, cif, 13, 200810814
sift, cif, 14, 230100749
sift, cif, 15, 200716408
sift, cif, 16, 230505999
sift, cif, 17, 201193823
sift, cif, 18, 230444971
sift, cif, 19, 201374058
sift, cif, 20, 230139080
sift, cif, 21, 200679641
sift, cif, 22, 231057808
sift, cif, 23, 200911966
sift, cif, 24, 202193043
sift, cif, 25, 230474725
sift, cif, 26, 200722857
sift, cif, 27, 201677861
sift, cif, 28, 230230242
sift, cif, 29, 201324445
sift, cif, 30, 202589236
sift, qcif, 1, 46631468
sift, qcif, 2, 46659169
sift, qcif, 3, 46668544
sift, qcif, 4, 46295923
sift, qcif, 5, 46176407
sift, qcif, 6, 46372642
sift, qcif, 7, 46449383
sift, qcif, 8, 46479599
sift, qcif, 9, 45952891
sift, qcif, 10, 46464314
sift, qcif, 11, 45976282
sift, qcif, 12, 46354115
sift, qcif, 13, 45927786
sift, qcif, 14, 46114524
sift, qcif, 15, 45866189
sift, qcif, 16, 46285768
sift, qcif, 17, 54662891
sift, qcif, 18, 54728064
sift, qcif, 19, 45959825
sift, qcif, 20, 46133573
sift, qcif, 21, 45932450
sift, qcif, 22, 45918825
sift, qcif, 23, 45969967
sift, qcif, 24, 45912283
sift, qcif, 25, 45792646
sift, qcif, 26, 46308836
sift, qcif, 27, 54449083
sift, qcif, 28, 45986347
sift, qcif, 29, 54271194
sift, qcif, 30, 46009787
sift, sim, 1, 1840587
sift, sim, 2, 1841167
sift, sim, 3, 1882041
sift, sim, 4, 2039661
sift, sim, 5, 1831079
sift, sim, 6, 2058314
sift, sim, 7, 1981404
sift, sim, 8, 1884038
sift, sim, 9, 2046399
sift, sim, 10, 1913788
sift, sim, 11, 1826683
sift, sim, 12, 2034190
sift, sim, 13, 1872167
sift, sim, 14, 2047519
sift, sim, 15, 1875777
sift, sim, 16, 1956521
sift, sim, 17, 1851560
sift, sim, 18, 1831168
sift, sim, 19, 1866804
sift, sim, 20, 1856549
sift, sim, 21, 1857799
sift, sim, 22, 1833953
sift, sim, 23, 1806924
sift, sim, 24, 2045483
sift, sim, 25, 2020381
sift, sim, 26, 1876986
sift, sim, 27, 2062997
sift, sim, 28, 1905875
sift, sim, 29, 2035121
sift, sim, 30, 2014083
sift, sim_fast, 1, 406598
sift, sim_fast, 2, 432176
sift, sim_fast, 3, 414586
sift, sim_fast, 4, 401552
sift, sim_fast, 5, 412333
sift, sim_fast, 6, 392153
sift, sim_fast, 7, 416053
sift, sim_fast, 8, 407036
sift, sim_fast, 9, 408361
sift, sim_fast, 10, 426782
sift, sim_fast, 11, 398838
sift, sim_fast, 12, 453714
sift, sim_fast, 13, 434107
sift, sim_fast, 14, 393616
sift, sim_fast, 15, 466474
sift, sim_fast, 16, 390838
sift, sim_fast, 17, 392910
sift, sim_fast, 18, 405090
sift, sim_fast, 19, 420403
sift, sim_fast, 20, 401614
sift, sim_fast, 21, 389109
sift, sim_fast, 22, 396807
sift, sim_fast, 23, 407618
sift, sim_fast, 24, 448176
sift, sim_fast, 25, 376454
sift, sim_fast, 26, 390108
sift, sim_fast, 27, 394903
sift, sim_fast, 28, 405932
sift, sim_fast, 29, 410148
sift, sim_fast, 30, 419772
sift, sqcif, 1, 22766759
sift, sqcif, 2, 19977520
sift, sqcif, 3, 20014408
sift, sqcif, 4, 22976773
sift, sqcif, 5, 19938802
sift, sqcif, 6, 22961639
sift, sqcif, 7, 19937582
sift, sqcif, 8, 22688220
sift, sqcif, 9, 19850334
sift, sqcif, 10, 22941867
sift, sqcif, 11, 19777759
sift, sqcif, 12, 19790874
sift, sqcif, 13, 19856653
sift, sqcif, 14, 22822102
sift, sqcif, 15, 22612641
sift, sqcif, 16, 22670255
sift, sqcif, 17, 22693232
sift, sqcif, 18, 19886079
sift, sqcif, 19, 19847461
sift, sqcif, 20, 22769785
sift, sqcif, 21, 19831828
sift, sqcif, 22, 19893816
sift, sqcif, 23, 22730748
sift, sqcif, 24, 22747340
sift, sqcif, 25, 19879850
sift, sqcif, 26, 19996500
sift, sqcif, 27, 22773591
sift, sqcif, 28, 19948516
sift, sqcif, 29, 19928630
sift, sqcif, 30, 20018248
sift, vga, 1, 626673605
sift, vga, 2, 631136021
sift, vga, 3, 650598141
sift, vga, 4, 707463806
sift, vga, 5, 632280178
sift, vga, 6, 707000285
sift, vga, 7, 630682238
sift, vga, 8, 630468438
sift, vga, 9, 665636607
sift, vga, 10, 628415586
sift, vga, 11, 635599427
sift, vga, 12, 627502071
sift, vga, 13, 630397578
sift, vga, 14, 632346000
sift, vga, 15, 626766944
sift, vga, 16, 628056074
sift, vga, 17, 626563633
sift, vga, 18, 628295937
sift, vga, 19, 630473088
sift, vga, 20, 633206726
sift, vga, 21, 628033903
sift, vga, 22, 673620925
sift, vga, 23, 693647872
sift, vga, 24, 669347128
sift, vga, 25, 632669687
sift, vga, 26, 630011841
sift, vga, 27, 631176011
sift, vga, 28, 677388890
sift, vga, 29, 632660615
sift, vga, 30, 629822881
